id,name,text,trans
0000000000000,広,プロデューサー。プロデューサー。,制作人。制作人。
0000000000000,広,デート、しよ。,约会，去吧。
0000000000000,{user},広さん……\nいまの状況がわかっていますか？,筱泽同学……\n你知道现在的情况吗？
0000000000000,広,ふふ、もちろん。,呵呵，当然。
0000000000000,広,わたしたちはいま、ライブのため、\n大阪にやってきている。,我们现在为了演唱会，\n来到了大阪。
0000000000000,広,大阪ライブ……いい響き。\nちゃんとしたアイドルっぽい。,大阪演唱会……真不错的说法。\n很有正经偶像的感觉呢。
0000000000000,{user},いまのあなたはちゃんとした\nアイドルですよ。……実に感慨深い。,现在的你就是个正经的\n偶像哦。……真是令人感慨。
0000000000000,広,プロデューサー……うれしそう。\nわたしも、同じ気持ち。,制作人……看起来好开心。\n我也，有同样的心情。
0000000000000,広,きちんと仕事、果たさなくちゃ、ね。,必须好好完成工作才行呢。
0000000000000,広,それはそれとして、デートしよ。,先不说这个，去约会吧。
0000000000000,{user},だから……\nどうしてそうなるんですか。,所以说……\n为什么会变成这样啊。
0000000000000,広,大阪の街を見て、わくわくしてるから。,因为看到大阪的街道，就很兴奋呀。
0000000000000,広,ライブの前に、ファンのひとたちが\n住む街を、見て回りたいから。,想在演唱会之前，去看看\n粉丝们居住的街道。
0000000000000,広,それに、ね。,而且呢。
0000000000000,広,わたしは、ちゃんと、わかってる。,我可是，很清楚哦。
0000000000000,広,ちっとも乗り気じゃないよ、みたいな\n顔をしているプロデューサーが。,制作人你一脸\n完全没兴趣的样子。
0000000000000,広,わたしのために、デートプランを\n考えてくれているって。,但其实是为了我，在考虑约会方案呢。
0000000000000,{user},適切な観光プランを考えてあります。\n抜かりはありませんよ。,我已经拟定了合适的观光方案。\n没有任何疏漏哦。
0000000000000,広,ほら、やっぱり。,看吧，果然。
0000000000000,広,わたしと一緒に仲良く観光デート……\n楽しみにしてた？,和我一起友好地观光约会……\n你是不是很期待？
0000000000000,{user},担当アイドルの観光に同行するのを、\n楽しみにしていました。,我一直很期待\n能陪同负责的偶像一起观光。
0000000000000,広,デート。,约会。
0000000000000,{user},観光です。楽しみにしていましたよ。,是观光哦。我一直很期待呢。
0000000000000,広,……ふーん。まぁいいや。,……哼—嗯。嘛算了。
0000000000000,広,で、どこに連れて行ってくれるの？,那么，要带我去哪里呢？
0000000000000,{user},いくつかプランがありますので、\nその中から選びましょう。,我准备了几个备选方案，\n请从中选择吧。
0000000000000,{user},こちらが資料です。,这是相关资料。
0000000000000,広,……わー。\nライブの資料よりいっぱいある。,……哇—。\n比演唱会的资料还要多呢。
0000000000000,広,プロデューサーの愛が重い……,制作人的爱太过沉重……
0000000000000,{user},プロデューサーなら当然の準備ですよ。\n他意はありません。,作为制作人这是理所当然的准备。\n并没有其他意图。
0000000000000,広,へー。ほー。,嘿—。嚯—。
0000000000000,広,ちなみにおすすめのプランは？,顺便问下推荐方案是？
0000000000000,{user},ライブ会場付近を巡るプランですね。\n理由はいくつかありますが……,是巡游演唱会会场周边的方案呢。\n理由有好几点……
0000000000000,広,近いから。それに、\nわたしのリクエスト通りだから。,因为距离近。而且，\n也符合我的请求。
0000000000000,{user},加えて、リクエストには\nありませんでしたが。,此外，虽然\n您没有主动要求。
0000000000000,{user},友達に自慢したり、お土産を買ったり、\nしたいでしょう？,但您会想向朋友炫耀，购买特产吧？
0000000000000,広,おー……さすが。\n察しがよくて、準備がよくて……,哦……真厉害。\n善于察言观色，准备周到……
0000000000000,広,もう……ほとんど相談、いらないね。,真是……几乎不需要辅导了呢。
0000000000000,{user},必要ですよ。相談しているこの時間も、\n観光プランに入っていますから。,是需要的。因为现在这段辅导时间，\n也包含在观光方案内。
0000000000000,広,……………………おっしゃるとおり。,……………………您说得对。
0000000000000,広,もう、デートは、はじまってた。,真是的，约会已经开始了。
info,adv_cidol-shro-3-014_01.txt,,
译者,,,
