id,name,text,trans
0000000000000,__narration__,藤田ことね。夏の『H.I.F』敗退――,藤田琴音。夏季『H.I.F』落选——
0000000000000,__narration__,――翌日。,——次日。
0000000000000,ことね,お……オハヨーございマース。,早……早上好～。
0000000000000,{user},おはようございます、藤田さん。,早安，藤田同学。
0000000000000,{user},『H.I.F』は、我々にとって\n悔しい結果に終わりましたが。,虽然『H.I.F』对我们而言\n以遗憾的结果告终。
0000000000000,{user},今日からは、次の目標へ向けて\nまた頑張っていきましょう。,但从今天开始\n我们要为下个目标继续努力。
0000000000000,ことね,……はぃぃ。,……好～。
0000000000000,ことね,（うぅ…………き……）,（呜…………好……）
0000000000000,ことね,（気まずいんですケドぉ～～～～～！）,（尴尬死了啦～～～～～！）
0000000000000,ことね,（つかこの人、よく平気そうな顔して\nいられんなァ～……）,（话说这人怎么能一脸若无其事\n待在这里啊～……）
0000000000000,ことね,（<em\=>あんなこと</em>があった翌朝なのに……）,（明明<em>昨晚</em>才发生过那种事……）
0000000000000,ことね,（はじめて見ちゃった……\nプロデューサーの、あんな泣き顔）,（第一次看到……\n制作人那样的哭脸）
0000000000000,{user},……平気なふりをしているだけですよ。,……只是假装没事而已。
0000000000000,ことね,え！？　もしかしていま、\n声、出しちゃってました？,哎！？难道我刚才\n不小心出声了？
0000000000000,{user},いえ……なんとなく……\n合っていたようですね。,没有……只是感觉……\n似乎猜中了呢。
0000000000000,ことね,……タチ悪いですよぉ、そーゆーのぉ。,……这样很狡猾耶～\n那种说法～。
0000000000000,{user},ゆうべはお互い、感情的なところを\n見せあってしまったので……,昨晚我们都向对方\n展现了脆弱的一面……
0000000000000,{user},気まずいとは思いますが。\n切り替えていきましょう。,虽然会觉得尴尬。\n但我们要向前看。
0000000000000,ことね,むずかしーこと言う～……\n努力はします。,说这么难的事～……\n我会努力的啦。
0000000000000,ことね,――よしッ！　切り替えた――<em\=>ふり</em>！\nおっけーです！,——好嘞！切换成——<em>假装</em>！\n没问题！
0000000000000,{user},では、さっそくミーティングを。\n藤田さん。我々の次の目標は？,那么，我们立刻开始会议吧。\n藤田同学。我们的下一个目标是？
0000000000000,ことね,冬の『H.I.F』です！　\n十王星南にリベンジして、優勝して！,冬季的『H.I.F』！\n向十王星南复仇，拿下冠军！
0000000000000,ことね,<r\=プリマステラ>『一番星』</r>になって――,<r\=プリマステラ>成为『一等星』</r>——
0000000000000,ことね,今度こそ、トップアイドルに\n成り上りますッ！,这次一定要\n成为顶尖偶像！
0000000000000,{user},よろしい。そのためには\nどうすればいいか、わかりますか？,很好。那么为了达成目标\n该怎么做，你知道吗？
0000000000000,ことね,ちっともわかりません！,完全不知道！
0000000000000,ことね,いままでは――カラダを休めて、\n疲れをいやして、悩みを減らして……,之前我们采取的方针是——让身体休息，\n消除疲劳，减少烦恼……
0000000000000,ことね,ベストコンディションに近づけていく\n……って方針でしたけど。,努力接近最佳状态\n……这样的策略。
0000000000000,ことね,それでも敵わなかったわけで……\nここからどうすればいいのか……,但这样还是赢不了……\n接下来该怎么办……
0000000000000,{user},いいですか、藤田さん。多くの場合、\nプロデュースというのは……,听好了，藤田同学。大多数情况下，\n所谓的偶像培育……
0000000000000,{user},ベストコンディションからスタート\nするんです。今回が例外なんです。,都是从最佳状态开始的。\n这次才是例外。
0000000000000,ことね,あっはい……なんか、すみません。,啊、好的……那个，对不起。
0000000000000,{user},ですから、普通にやりましょう。,所以，我们就按常规方式来。
0000000000000,ことね,普通って？,常规方式是指？
0000000000000,{user},ようやくあなたに……\nこの台詞が言えます。,终于能对你说出……\n这句台词了。
0000000000000,{user},ばんばんレッスンをして、\nばんばん仕事をして、,拼命训练，\n拼命工作，
0000000000000,{user},アイドルとして\nステップアップしていきましょう！,作为偶像\n一步步成长吧！
0000000000000,ことね,ほんとに普通だ！！,这也太常规了！！
0000000000000,ことね,それで勝てるんですかね……？,这样真的能赢吗……？
0000000000000,{user},さあ……どうでしょう。なにせ相手は、\nトップアイドルですから。,这个嘛……谁知道呢。毕竟对手可是\n顶尖偶像啊。
0000000000000,{user},勝てばそれで夢が叶う――……\n我々の最終目標そのものなんです。,只要获胜就能实现梦想——……\n这正是我们的终极目标。
0000000000000,ことね,デスヨネー。勝てますって、簡単に\n言われてたら、怒ってたかも。,说得真轻巧呢。要是随随便便就说\n能赢的话，我可能会生气的哦。
0000000000000,{user},ただまあ……今回はあまりにも目標が\n遠いので。中間目標を設けましょう。,不过嘛……这次的目标实在太遥远了。\n还是先设定个阶段性目标吧。
0000000000000,ことね,<r\=セレクション>『選抜試験』</r>とかです？,是指<r\=セレクション>『选拔考试』</r>之类的吗？
0000000000000,{user},いいえ、<r\=セレクション>『選抜試験』</r>までに――,不，是在<r\=セレクション>『选拔考试』</r>之前——
