id,name,text,trans
0000000000000,{user},秦谷さん。そろそろ出番ですよ。\n起きてください。,秦谷同学。差不多该上场了哦。\n请起床吧。
0000000000000,美鈴,はい……ふぁ……ン…………,好的……唔……嗯…………
0000000000000,美鈴,起きました。,我醒了。
0000000000000,{user},いつもながら、余裕がありますね。,还是一如既往的从容呢。
0000000000000,美鈴,今日のお相手が誰であろうと、\nいつも通り、穏やかな心持ちで臨む。,无论今天的对手是谁，\n我都会以平常心去面对。
0000000000000,美鈴,それが、わたしにとっての\n最善なんです。,这对我来说，\n就是最好的状态。
0000000000000,美鈴,それに……もしも警戒が必要な状況が\nやってきたなら。,而且……如果真的出现\n需要警惕的情况。
0000000000000,美鈴,わたしのプロデューサーが、\nちゃんと教えてくださいますから。,我的制作人一定会\n好好提醒我的。
0000000000000,{user},（強い信頼を感じる……）,（感受到强烈的信赖感……）
select,,いつも通りに,像往常一样
select,,警戒が必要です,需要提高警惕
0000000000000,美鈴,はい、では……いつも通りに。,好的，那么……就像往常一样。
0000000000000,美鈴,行ってきますね、プロデューサー。,我出发了哦，制作人。
0000000000000,{user},今日の相手は、極月学園の\nエース・白草四音さんです。,今天的对手是极月学园的\n王牌·白草四音同学。
0000000000000,{user},油断は禁物ですよ。,千万不能大意啊。
0000000000000,美鈴,まあ……では、いつもより、\nほんの少しだけ――……,不过……那么，比起平时，\n就稍微再多——……
0000000000000,美鈴,気を引き締めて、行ってきます。,打起精神，我出发了。
info,adv_pstory_002_hmsz_before-audition-b-normal-01.txt,,
译者,,,
