id,name,text,trans
0000000000000,{user},秦谷さん。オーディション突破、\nおめでとうございます。,秦谷同学。恭喜你通过试镜。
0000000000000,{user},……ですが。,……但是。
0000000000000,美鈴,……はい。わかっています……,……嗯。我明白的……
0000000000000,美鈴,苦戦、してしまいましたね。,这次确实陷入苦战了呢。
0000000000000,{user},秦谷さんは、感情的になると……いえ、\nこう言い直しましょう。,秦谷同学一旦情绪激动就会……不，\n让我换个说法吧。
0000000000000,{user},アイドル・秦谷美鈴は――\n走ると月村さんっぽくなるようです。,偶像·秦谷美铃——\n跑步时会变得像月村同学呢。
0000000000000,美鈴,――――――――――――――――！？,————————————————！？
0000000000000,美鈴,ま、まりちゃん……っぽく……？,像、像小鞠……那样……？
0000000000000,{user},実力が乱高下して\n不安定になるという意味です。,意思是实力会剧烈波动\n变得不稳定。
0000000000000,美鈴,ま、まあ……慣れないことを\nするものでは……ありませんね。,嘛、毕竟……突然做不习惯的事情\n也是难免……
0000000000000,{user},一概に悪いとは言いません。,倒也不能全盘否定。
0000000000000,{user},不安定に上ブレした秦谷美鈴は、\nそれこそ無敵でしょうし。,如果能不稳定地向上突破，\n那样的秦谷美铃才是无敌的吧。
0000000000000,美鈴,それは……ふふ。\nわたしらしくありませんね。,那样……呵呵。\n就不像我了呢。
0000000000000,{user},はい、そうですね。,嗯，确实如此。
0000000000000,{user},秦谷美鈴は、ゆっくり歩いている\nときこそが万全なんです。,秦谷美铃啊，\n慢慢走路的时候才是最佳状态。
0000000000000,{user},走るなら、しかるべきときに、\nあなたらしく……ですよ。,要跑的话，也该在合适的时机，\n用属于你自己的方式……
0000000000000,美鈴,出逢ったばかりの頃も……同じ意味の\n言葉をくださいましたね。,初次相遇时……\n你也对我说过类似的话呢。
0000000000000,美鈴,わたしらしく、走るべきとき……,用我的方式，在该奔跑的时候……
0000000000000,美鈴,しかと、胸に刻みました。,已经深深铭刻在心了。
info,adv_pstory_002_hmsz_after-audition-a-normal-03.txt,,
译者,,,
