id,name,text,trans
0000000000000,燕,……………………,……………………
0000000000000,{user},雨夜さん。,雨夜同学。
0000000000000,燕,む……そろそろ出番か？,唔……差不多该上场了吗？
0000000000000,{user},はい。\n何をしていたんですか？,是的。\n你刚才在做什么？
0000000000000,燕,瞑想で集中力を高めていたのだ。,通过冥想来提升集中力。
0000000000000,燕,まあ、たかが中間試験で、\nこの私が落ちるわけもないがな。,哼，不过是期中考试而已，\n本小姐怎么可能落败。
0000000000000,{user},落ち着いていますね。,真是沉着呢。
0000000000000,燕,フン、慌てる理由がない。,哼，没有慌张的理由。
select,,頼もしいです,很可靠呢
select,,油断は禁物です,但也不能掉以轻心
select,,やけに周りを\n見ていますね,你一直在四处\n张望呢
0000000000000,燕,貴様は緊張しているようだな。,你这家伙看起来很紧张啊。
0000000000000,{user},そうですね……少しだけ。,是啊……是有一点。
0000000000000,燕,フッ、小心者だな。\n貴様の担当アイドルはこの私だぞ？,呵，真是胆小鬼。\n你的担当偶像可是本小姐啊？
0000000000000,{user},雨夜さんのことは、\nもちろん信頼していますよ。,雨夜同学的事，\n我当然完全信任哦。
0000000000000,燕,では、その信頼に応えてみせよう。,那就让你见识下这份信任的价值吧。
0000000000000,燕,言われなくても分かっている。,不用你说我也知道。
0000000000000,燕,相手が誰であろうと、\nただ全力を尽くすのみだ。,无论对手是谁，\n只需全力以赴便是。
0000000000000,{user},頑張ってください。,请加油。
0000000000000,燕,まあ、見ておけ。,哼，好好看着吧。
0000000000000,燕,うむ……\n下級生の様子が気になってな。,嗯……\n我有点在意低年级学生的情况。
0000000000000,{user},緊張しているのでは？\n大事な中間試験ですから。,是在紧张吗？\n毕竟是重要的期中考试呢。
0000000000000,燕,それだけならいいのだが、\n顔色が悪い者もいる。,如果只是这样倒还好，\n但有人脸色不太对劲。
0000000000000,燕,声をかけてやった方が\nいいだろうか？,是不是该去搭个话\n比较好呢？
0000000000000,{user},悪化するかもしれません。,情况可能会恶化。
0000000000000,燕,どういう意味だ！？,你这话什么意思！？
0000000000000,{user},こちらで対応します。\n雨夜さんは試験に集中してください。,这边由我来处理。\n雨夜同学请专心应对考试。
0000000000000,{user},雨夜さんにとっても、\n大事な中間試験なんですから。,毕竟对雨夜同学来说，\n这也是重要的期中考试啊。
0000000000000,燕,……そうだな。,……说得对。
0000000000000,燕,まずは第一関門、\nしっかりと勝ち切ってみせる。,首先突破第一道关卡，\n我一定会漂亮地拿下来。
info,adv_pstory_001_atbm_before-audition-mid-normal-01.txt,,
译者,,,
