id,name,text,trans
0000000000000,{user},お疲れ様でした。雨夜さんは……,辛苦了。雨夜同学你……
0000000000000,{user},合格です。ギリギリの結果でしたね。,合格了。真是勉强及格的结果呢。
0000000000000,燕,ぬぅ……,唔……
select,,不満そうですね,看起来不太满意呢
select,,原因の分析を,请分析原因
select,,悪くない結果です,这个结果不算差
0000000000000,燕,当然だ！\nこの私が、ギリギリだと！？,开什么玩笑！\n本小姐居然只是勉强及格！？
0000000000000,{user},ちょっとミスが多かったですね。,失误有点多呢。
0000000000000,燕,分かっている！\nこのままにはしておけん。,我知道！\n绝不能就这样算了。
0000000000000,燕,さっそく反省会だ！\n早急に改善するぞ！,立刻开始反省会！\n要尽快改进！
0000000000000,燕,複雑なダンスにしたせいで、\nむしろミスが増えてしまった。,因为编舞太复杂，\n反而增加了失误。
0000000000000,{user},そうですね。\nもっと単純化しますか？,说得对。\n要再简化些吗？
0000000000000,燕,その方が安定はするだろうが、\nパフォーマンスの上限が落ちる。,那样确实会更稳定，\n但表演的上限会降低。
0000000000000,燕,それでは成長に繋がらん。\n今のダンスを改善していくべきだ。,那样无法带来成长。\n应该改进现在的舞蹈。
0000000000000,燕,さあ、レッスンをするぞ！,来，开始训练吧！
0000000000000,{user},（流石、雨夜さん。\n言うまでもないようだ）,（不愧是雨夜同学。\n看来无需多言了）
0000000000000,燕,どこがだ！？,哪里不错了！？
0000000000000,{user},不合格よりはマシです。,总比不合格要好。
0000000000000,燕,貴様はこの結果で満足なのか？,你难道对这个结果满意吗？
0000000000000,{user},最高の結果を取って満足するよりも、\nモチベーションに繋がるでしょう？,比起取得最好成绩而满足，\n这样更能转化为动力不是吗？
0000000000000,燕,フン……物は言いようだな。,哼……话倒是说得挺漂亮嘛。
0000000000000,燕,さっそく反省会をするぞ。\n貴様も何か意見を出せ。,现在立刻开始反省会。\n你这家伙也给我提点意见。
info,adv_pstory_001_atbm_after-audition-mid-normal-04.txt,,
译者,,,
