id,name,text,trans
0000000000000,{user},お疲れ様でした。雨夜さんは……,辛苦了。雨夜同学你……
0000000000000,{user},合格です。ギリギリの結果でしたね。,合格了。真是勉强及格的结果呢。
0000000000000,燕,……………………,……………………
0000000000000,{user},果てしなく微妙な表情ですね。,真是无比微妙的表情呢。
0000000000000,燕,不満しか残らん結果だ。\n自分に腹が立っている。,只留下不满的结果。\n我在生自己的气。
select,,急ぎ修正を,请尽快修正
select,,反省は後で,反省稍后进行
select,,暴れないん\nですね,不会暴走\n呢
0000000000000,燕,……正気か？　貴様。,……清醒吗？你这家伙。
0000000000000,燕,これからすぐのライブまでに、\nミスを修正しろと言っているのか？,你是要我在接下来即将开始的演唱会前，\n把失误修正好吗？
0000000000000,{user},雨夜さんならできるでしょう？,如果是雨夜同学的话应该能做到吧？
0000000000000,燕,……いいだろう。\nやってやろうじゃないか。,……好吧。\n就让我来试试看吧。
0000000000000,燕,さあ、改善点を教えろ！,来吧，告诉我需要改进的地方！
0000000000000,燕,……そうだな。\nすぐにライブが控えている。,……说得对。\n马上就要开演唱会了。
0000000000000,燕,切り替えて、そちらに集中するべきか。,应该转换心情，集中精力在那边才对。
0000000000000,{user},先ほどよりも、良いパフォーマンスを\nすることだけを考えてください。,请您只考虑如何呈现比刚才\n更精彩的表演。
0000000000000,燕,貴様の言う通りだ、プロデューサー。,你说得对，制作人。
0000000000000,燕,たとえ小さなライブでも、\nファンが待っている。,即便是小型演唱会，\n也有粉丝在等待着。
0000000000000,燕,今は、アイドルとしての役目を\n果たさねばならん。,现在必须履行\n作为偶像的职责。
0000000000000,燕,……私をなんだと思っている？\n子供ではないのだぞ。,……你把我当成什么了？\n我可不是小孩子啊。
0000000000000,燕,試験の結果が悪かった程度で、\nいちいち暴れたりはせん！,区区考试成绩不理想，\n我才不会每次都大动肝火！
0000000000000,{user},……そうですか。,……是这样啊。
0000000000000,燕,何だその目は？,你那是什么眼神？
0000000000000,{user},いえ、何でもありません。\nそれよりも、ライブに備えましょう。,不，没什么。\n比起这个，我们先准备演唱会吧。
0000000000000,燕,ああ。\nたとえ小さなライブでも――,嗯。\n哪怕是再小型的演唱会——
0000000000000,燕,ファンを失望させるわけにはいかん。,也绝不能让粉丝失望。
0000000000000,燕,反省はその後だ。\n貴様も手伝え、プロデューサー。,反省的事之后再说。\n你这家伙也来帮忙，制作人。
info,adv_pstory_001_atbm_after-audition-final-normal-04.txt,,
译者,,,
