id,name,text,trans
0000000000000,{user},雨夜さん、お疲れ様でした。,雨夜同学，辛苦你了。
0000000000000,燕,……貴様か。\n少し待っていろ、もう少しで終わる。,……原来是你啊。\n稍等片刻，马上就结束了。
0000000000000,{user},最高のライブをした日も、\n変わらず仕事をするんですね。,即使是举办了最棒演唱会的日子，\n您也照常工作呢。
0000000000000,燕,仕事が免除されるわけではないからな。,毕竟工作不会被免除啊。
0000000000000,{user},……とんでもないスピードで\n作業が進んでいるように見えますが……,……虽然看起来是以惊人的速度\n在推进工作……
0000000000000,燕,事務作業は得意分野だ。\n私よりも優れている者はおらん。,文书工作是我的专长领域。\n不存在比我更优秀的人。
0000000000000,燕,さて……今日はこんなところか。\n後は片付けだな。,好了……今天差不多就这样吧。\n接下来该收拾了。
0000000000000,{user},手伝いましょうか？,需要帮忙吗？
0000000000000,燕,待て！　整理整頓は私がやる！,且慢！整理工作由我来做！
0000000000000,燕,ここをこうして、きっちりと……,这里要这样处理，严丝合缝地……
0000000000000,{user},（書類の置き場所を、数ミリ単位で\n調整している……）,（正在以毫米为单位\n调整文件的摆放位置……）
0000000000000,燕,よし、これで完璧だな！,好，这样就算完美了！
0000000000000,{user},（何が変わったのか、\nまったく分からないな……）,（完全看不出\n哪里发生了变化啊……）
0000000000000,燕,――私はな、プロデューサー。,——我说啊，制作人。
0000000000000,燕,このような書類の整理整頓すらも、\n完璧な配置にしないと許せないのだ。,就连这种文件的整理工作，\n若不摆成完美配置我也无法容忍。
0000000000000,{user},完璧主義者、ということですか。,您是说自己是完美主义者吗？
0000000000000,燕,だから私は、1位になれない\n自分のことを許せなかった。,所以我始终无法原谅\n那个拿不到第一名的自己。
0000000000000,燕,許せないのに、届かなかった。\nだから、言い訳をすることにした。,明明无法原谅，却又无法企及。\n于是我开始为自己寻找借口。
0000000000000,燕,星南は例外だと思い込むことで、\nどうにか心の平穏を保っていたのだ。,通过坚信星南是个例外，\n才勉强维持着内心的平静。
0000000000000,燕,貴様は、そんな私を\n地獄に突き落としたわけだ。,而你这家伙，\n就这样将那样的我推入了地狱。
0000000000000,{user},俺はただ、見たかったんですよ。\n雨夜さんが――,我只是想亲眼见证。\n雨夜同学你——
select,,一番星に輝く\nところを,成为一等星闪耀的\n那个瞬间
select,,世界に羽ばたく\n姿を,在世界舞台展翅高飞的\n身姿
0000000000000,燕,バカなやつだ、貴様は。,真是个愚蠢的家伙啊，你这人。
0000000000000,燕,本当は勝つことを諦めながらも\nプライドだけはいっちょ前。,明明内心早已放弃取胜\n却还端着不相称的自尊
0000000000000,燕,そんなアイドルに人生を懸けるとはな。,居然把人生赌在这种偶像身上。
0000000000000,燕,とんだうつけだな、貴様は。,何等不识时务的蠢材啊，你这家伙。
0000000000000,燕,初星学園の<r\=プリマステラ>『一番星』</r>どころか、\n世界に羽ばたく、だと？,别说初星学园<r\=プリマステラ>『一等星』</r>了，\n还妄想翱翔世界舞台？
0000000000000,燕,プロデューサーなら、\nその難しさは知っているだろうに。,身为制作人，\n应该很清楚其中的难度吧。
0000000000000,{user},雨夜燕というアイドルが好きなんです。\nこの世界の何よりも。,因为我喜欢名为雨夜燕的偶像。\n胜过这世上的一切。
0000000000000,燕,う、うむ……そうか。,唔、嗯……这样啊。
0000000000000,{user},でも、このままでは『優秀なアイドル』\n程度で終わってしまうと思いました。,但我认为若维持现状，\n她最终只会止步于『优秀偶像』的程度。
0000000000000,燕,確かに、想像はつく。それなりの地位と\nそれなりの幸せを得て――,确实，我能想象。获得相应的地位\n与相应的幸福——
0000000000000,燕,ずっと自分を誤魔化しながら、\n生きていく未来がな。,永远戴着伪装面具\n活下去的未来呢。
0000000000000,{user},ただ……そうはならない可能性も、\n低くはないと思うんです。,只是……我觉得她不会走向那种结局的\n可能性，也并不算低。
0000000000000,燕,どういう意味だ？,什么意思？
0000000000000,{user},いつか何かのきっかけがあれば、\n雨夜さんは殻を破れたと思います。,我觉得只要遇到某个契机，\n雨夜同学就能打破自己的外壳。
0000000000000,燕,……きっかけ、か。,……契机么。
0000000000000,{user},でも、その何かは――\n俺であってほしいと思った。,但是那个契机——\n我希望是由我来成为。
0000000000000,{user},雨夜さんを輝かせたいと思った。\n他の誰かではなく、俺が。,我想让雨夜同学绽放光芒。\n不是其他任何人，而是由我亲手。
0000000000000,燕,……まるで愛の告白だな。,……简直像是爱的告白呢。
0000000000000,{user},何か言いましたか？,您刚才说了什么吗？
0000000000000,燕,な、何でもない！\nそれより、貴様に言いたいことがある！,没、没什么！\n比起这个，我有话要对你说！
0000000000000,燕,いいか！\n他の何かなんてものはない！,听好了！\n根本不存在其他任何可能性！
0000000000000,{user},え……？,诶……？
0000000000000,燕,私は、貴様がいないと輝けん！,若是没有你，我根本无法绽放光芒！
0000000000000,燕,もしも、なんて考えても意味はないし、\n考えたくもない。,就算考虑如果也毫无意义，\n我根本不愿去设想。
0000000000000,燕,貴様がいてくれたから、\n最高のライブを披露できたのだ。,正是因为有你存在，\n我们才能呈现最精彩的演出。
0000000000000,燕,貴様がいなければ、\n私は何も変われなかった。,倘若没有你的话，\n我至今仍会一事无成。
0000000000000,燕,だから……,所以……
0000000000000,燕,感謝、している。\nありがとう、プロデューサー。,我由衷感谢你。\n谢谢你，制作人。
0000000000000,燕,……見捨てたら、許さんからな！,……要是敢抛弃我们，我绝不原谅！
info,adv_pstory_001_atbm_ending-true-01.txt,,
译者,,,
