id,name,text,trans
0000000000000,燕,貴様が選んだオーディションだが、\n……私が出場する意味があるのか？,虽说这选拔赛是你挑的，\n……但真有我出场的必要吗？
0000000000000,{user},まだ『N.I.A』は序盤ですから、\nいったん様子を見ておきましょう。,毕竟『N.I.A』现在才刚开幕，\n先观望一下情况吧。
0000000000000,燕,ふむ。まずは小手調べということか。,哼。就当是先热热身吧。
0000000000000,{user},それと、極月学園の生徒が多い\nオーディションを選んでいます。,而且，你选的这场选拔赛里\n极月学园的学生很多。
0000000000000,{user},遠慮なく蹴散らしてください。,尽管放手去击溃她们吧。
0000000000000,燕,なるほど。私がここで暴れることが、\n初星の手助けになるわけだな。,原来如此。我在这里大闹一场，\n就能帮到初星了是吧。
0000000000000,燕,承知した。\n力量差を分からせてやろう。,明白了。\n我会让她们见识见识实力差距的。
0000000000000,{user},この状況を作っておいてなんですが……\n良心が咎めないのですか？,虽然这局面是您一手促成的……\n您良心就不会痛吗？
0000000000000,燕,極月学園は敵だぞ？\n叩き潰すことに、何の躊躇いもない。,极月学园可是敌人啊？\n击溃她们这种事，我毫不犹豫。
0000000000000,{user},（相変わらずバトル向きの性格だな）,（还是这么一副好斗的性格啊）
0000000000000,{user},それならば、いいです。\nただし、油断は禁物ですよ。,那好吧。\n不过，可千万不能大意哦。
0000000000000,燕,分かっている。\n手を抜くような真似はせん。,我知道。\n我不会放水的。
0000000000000,燕,秦谷の時の二の舞はごめんだからな。,我可不想重蹈秦谷那时的覆辙。
0000000000000,燕,では、行ってくるぞ。\n祝杯の準備をしておけ！,那么，我去了。\n准备好庆功宴吧！
info,adv_pstory_002_atbm_before-audition-a-normal-01.txt,,
译者,,,
