id,name,text,trans
0000000000000,燕,……………………,……………………
0000000000000,{user},雨夜さん。そろそろ出番です。,雨夜同学。差不多该你出场了。
0000000000000,燕,……む、そうか。,……嗯，知道了。
0000000000000,{user},瞑想で集中力を高めていたんですか？,你是在用冥想来提高集中力吗？
0000000000000,燕,いや、瞑想ではない。\nシミュレーションをしていた。,不，不是冥想。\n我是在进行模拟。
0000000000000,{user},シミュレーション？,模拟？
0000000000000,燕,ああ、月花を殺すためにな。,嗯，为了杀掉月花。
0000000000000,{user},……本当に殺さないでくださいよ？,……请千万不要真的动手好吗？
0000000000000,燕,何を言っているんだ、バカモノ。\nアイドルが人を殺すわけがないだろう。,你在说什么傻话。\n偶像怎么可能会杀人。
0000000000000,{user},もう少し穏やかな表現はできませんか？,就不能用更温和点的说法吗？
0000000000000,燕,むぅ……そうだな……,唔……说的也是……
0000000000000,燕,叩き潰す、でどうだ？,“击溃”，这个怎么样？
0000000000000,{user},もうひと声。,再换一个。
0000000000000,燕,う～む……ぶちのめす？,唔……“打垮”？
0000000000000,{user},ところで、ひとつご報告があります。,对了，有一个情况要向您汇报。
0000000000000,燕,なぜ無視をする！？,为什么要无视我！？
0000000000000,{user},首位を極月学園に奪われています。,第一名被极月学园夺走了。
0000000000000,燕,……む、そうなのか。,……嗯，是这样吗。
0000000000000,{user},極月学園側も白草さんを除き、\n戦略的に動き出したようです。,极月学园那边，除了白草同学之外，\n似乎也开始战略性地行动起来了。
0000000000000,{user},具体的には、初星から引き抜かれた\n賀陽さんが――,具体来说，从初星挖走的\n贺阳同学她——
0000000000000,{user},公開オーディションで初星学園の生徒を\n狙い撃ちにしています。,在公开试镜中\n瞄准初星学园的学生进行狙击。
0000000000000,燕,……賀陽か。\n極月らしい作戦だな。,……是贺阳啊。\n这还真是极月风格的战术呢。
0000000000000,燕,次は誰がやつに当たる？,下一个会轮到谁遭殃？
0000000000000,{user},あなたです。\n今、ここで当たります。,就是您。\n现在，就在这里轮到您了。
0000000000000,燕,なんだ、ちょうどいいではないか。,什么嘛，这不正好吗。
0000000000000,燕,この私に挑むというのなら、\n返り討ちにしてやろう。,既然胆敢挑战本小姐，\n就让你尝尝反被教训的滋味吧。
info,adv_pstory_002_atbm_before-audition-b-normal-01.txt,,
译者,,,
