id,name,text,trans
0000000000000,燕,……すまない。,……抱歉。
0000000000000,{user},雨夜さん？,雨夜同学？
0000000000000,燕,不甲斐ない結果だった。,真是难堪的结果。
0000000000000,{user},謝る必要はありません。\n俺も、もう謝るつもりはないです。,您不必道歉。\n我也已经不打算再道歉了。
0000000000000,{user},だって、間違っているとは\n思っていませんから。,因为，我从不认为\n自己做错了。
0000000000000,燕,プロデューサー……,制作人……
0000000000000,{user},今回の反省を活かして、\nまた頑張っていきましょう。,让我们吸取这次的教训，\n继续努力吧。
0000000000000,燕,……そうだな。\n貴様の言う通りだ。,……说得对。\n正如你所说。
0000000000000,燕,落ち込んでいる暇などない。,哪有时间垂头丧气。
0000000000000,{user},落ち込んでいたんですか？,您刚才在消沉吗？
0000000000000,燕,こ、言葉の綾だ！\n私はそんなに弱くない！,这、这是修辞手法！\n我才没那么脆弱！
select,,少しだけ休息を,稍微休息一下吧
select,,明日から\n再出発です,从明天开始\n重新出发
0000000000000,{user},再び走り出す前に、\n心を休める時間も必要ですから。,因为在再次启程之前，\n也需要让心灵稍作休整。
0000000000000,燕,そんな暇はないと言ったばかりだが……\n必要なら仕方ない。,虽然刚说过没这种闲工夫……\n若确有必要也无可奈何。
0000000000000,燕,家でアニ……映画鑑賞でも\nするとしよう。,不如在家看动……看看电影吧。
0000000000000,燕,フッ、言われるまでもない。,哼，无需多言。
0000000000000,燕,雨夜燕の実力を、こんなものだと\n思われたままでは困る。,若让人以为雨夜燕的实力\n仅止于此可就麻烦了。
0000000000000,{user},焦らずに行きましょう。\n必ず雨夜さんを<r\=プリマステラ>『一番星』</r>にします。,我们循序渐进地前进吧。\n必定会让雨夜同学成为<r\=プリマステラ>『一等星』</r>。
0000000000000,{user},その約束に、命を懸けましたから。,因为这个约定，\n我早已赌上性命。
0000000000000,燕,フン、貴様のことはまだ信じて\nいないが……期待はしている。,哼，我还没完全信任你……\n不过还是有所期待的。
0000000000000,燕,だから、納得できる指示には従う。,所以，只要是能让我信服的指示我就会听从。
0000000000000,{user},ありがとうございます、雨夜さん。,谢谢你，雨夜同学。
0000000000000,燕,ここからだぞ、プロデューサー、\n私を失望させるなよ！,从现在开始了，制作人，\n可别让我失望啊！
info,adv_pstory_001_atbm_ending-normal-05.txt,,
译者,,,
