id,name,text,trans
0000000000000,燕,どうだ？　プロデューサー。\n何か言うことがあるのではないか？,怎么样？制作人。\n你应该有什么话想说吧？
0000000000000,{user},何の容赦もありませんでしたね。,真是毫不留情啊。
0000000000000,燕,貴様がそうしろと言ったのだろう！？,不是你让我这么做的吗！？
0000000000000,{user},流石でした、雨夜さん。\n合格おめでとうございます。,真不愧是雨夜同学。\n恭喜你合格了。
0000000000000,燕,まったく……最初からそう言え！,真是的……一开始就该这么说啊！
0000000000000,燕,それで、戦況はどうなっている？,那么，战况怎么样了？
0000000000000,{user},雨夜さんの順位は、\n急速に伸びていますよ。,雨夜同学的名次，\n正在急速上升呢。
0000000000000,燕,当然だな。私が聞きたいのは、\n学園単位のランキング推移の話だ。,那是当然。我想知道的是，\n以学园为单位的排名变动情况。
0000000000000,{user},今回、極月側の有力生徒を\n雨夜さんが抑え込んだこともあり、,这次，由于雨夜同学压制住了\n极月方面的有力学生，
0000000000000,{user},極月学園が1位から陥落し、\n代わりに初星学園が浮上しました。,极月学园从第1位跌落，\n取而代之的是初星学园上升了。
0000000000000,燕,そうか、計画通りというわけだな。,是吗，也就是说按计划进行呢。
0000000000000,燕,ところで、月花は何をやっている？,话说回来，月花在做什么？
0000000000000,燕,私と似たような動きをするのであれば、\n対策を考える必要があるだろう。,如果她的行动模式和我相似，\n我们就有必要考虑对策了吧。
0000000000000,{user},白草さんなら、おそらく自由気ままに\nオーディションに出場しているため、,如果是白草同学的话，她大概是随性地\n参加各种试镜，
0000000000000,{user},相手を選ばず、\n味方ごと蹴散らしています。,既不挑对手，\n连同伴也一并横扫。
0000000000000,燕,何をやっているんだあいつは……,那家伙到底在搞什么……
0000000000000,{user},おかげで、次に出るオーディションの\n予測もできません。,托她的福，连下次会参加哪场试镜\n都无法预测了。
0000000000000,燕,もはやただの災害だな……,这已经完全是场灾害了啊……
info,adv_pstory_002_atbm_after-audition-a-normal-02.txt,,
译者,,,
