id,name,text,trans
0000000000000,{user},（雨夜さんの調子はどうだろうか）,（雨夜同学的状态怎么样了呢）
0000000000000,燕,ククク……\n我ながら素晴らしいパフォーマンスだ。,库库库……\n连我自己都觉得是绝佳表现呢。
0000000000000,{user},お疲れ様です、雨夜さん。,辛苦了，雨夜同学。
0000000000000,燕,フッ、貴様か。\n見ていたのだろう、私のレッスンを。,哼，是你啊。\n刚才在看着吧，我的训练。
0000000000000,{user},はい。\nとても調子が良さそうですね。,是的。\n看起来状态非常不错呢。
0000000000000,燕,ああ。\n今なら誰にも負ける気がせん。,啊啊。\n现在的我可不会输给任何人。
select,,深呼吸しましょう,深呼吸一下吧
select,,気のせいですよ,是心理作用啦
select,,良い自信ですね,很有自信呢
0000000000000,燕,すー、はー、すー、はー。,嘶——哈——嘶——哈——
0000000000000,燕,……って、なぜだ！？,……等等，为什么啊！？
0000000000000,{user},落ち着いてください。\n雨夜さんは無敵ではありません。,请冷静些。\n雨夜同学并非无敌的存在。
0000000000000,燕,担当アイドルの自信を、\nわざわざ打ち崩そうとするな！,别特地来打击负责偶像的自信啊！
0000000000000,燕,せっかく絶好調なのだから、\nこのままレッスンを続けるぞ！,难得状态绝佳，\n我要继续这样训练下去！
0000000000000,燕,なぜ否定する！？,为什么要否定我！？
0000000000000,{user},慢心はよくないと思って。,我觉得骄傲自满不太好。
0000000000000,燕,この私が慢心だと？\nありえんな。,你说我这样是骄傲自满？\n怎么可能。
0000000000000,燕,私はあらゆるアイドルに対して、\nリスペクトを持っている。,我对所有偶像都怀有\n尊敬之心。
0000000000000,{user},……そうですか。,……这样啊。
0000000000000,燕,……何だ？　その顔は。,……怎么了？你那表情。
0000000000000,燕,フッ、そうだろう？,哼，果然如此吧？
0000000000000,燕,次のライブが楽しみだ。\n観客の度肝を抜いてやろう。,已经开始期待下次演出了。\n定要让观众们大吃一惊。
0000000000000,{user},ただ、冷静さは失わないように。,不过，可别失去冷静。
0000000000000,燕,安心しろ。\n私は常にクールだ。,放心。\n我向来保持从容。
0000000000000,燕,まあ、貴様の忠告は聞いておこう。\n一応は私のプロデューサーだからな。,也罢，你的忠告我姑且听着。\n毕竟算是我的制作人。
0000000000000,燕,フハハハハハ！\nハーッハッハッハ！！,弗哈哈哈哈！\n哈——哈哈——哈！！
info,adv_pstory_001_atbm_after-step-1-normal-01.txt,,
译者,,,
