id,name,text,trans
0000000000000,千奈,先生っ！　できましたわっ！　\n新曲の案がっ！,老师！我完成了！\n新曲的方案！
0000000000000,{user},おお……早いですね。,哦……真快呢。
0000000000000,千奈,あっ……失礼しました。\n放課後まで待ちきれずに……,啊……失礼了。\n我没能等到放学就……
0000000000000,{user},いまのは、仕事が早くて\n素晴らしいという意味ですよ。,刚才那句话是称赞您工作效率高\n很了不起的意思哦。
0000000000000,千奈,うふふ……わたくしには、\n頼れる親友がついておりますの。,呵呵……因为我有\n可靠的挚友相助呢。
0000000000000,{user},とても期待できそうですね。\nさっそく拝見します。,看来很值得期待呢。\n我这就拜读。
0000000000000,千奈,はいっ♪　お願いいたします、先生♪,好的♪拜托您了，老师♪
0000000000000,{user},そういえば……ここで倉本さんと\nお会いするのは珍しいですね。,说起来……在这里遇见仓本同学\n还挺少见的呢。
0000000000000,千奈,いつもはわたくしの部屋で\nミーティングをしますものね。,因为我们总是在我的房间\n开会嘛。
0000000000000,千奈,なんだか新鮮ですわ。,总觉得很新鲜呢。
0000000000000,{user},時々は、こちらで\n話すのもいいかもしれません。,偶尔在这里\n谈话或许也不错。
0000000000000,{user},氷渡さんに秘密にしたい件なども、\n相談できます。,像是想对冰渡同学保密的事情，\n也可以商量。
0000000000000,千奈,ま、まぁ……先生ったら……\n悪い方ですわ♡,嘛，嘛……老师真是……\n好坏哦♡
0000000000000,千奈,教え子と、どんな秘密の相談を\nなさるつもりですのっ？,您打算和学生进行\n什么样的秘密商谈呢？
0000000000000,{user},その……メイドの皆さんとの\n関係改善についてなど……,那个……是关于和女仆们\n改善关系之类的……
0000000000000,千奈,……思ったのと違いますけれど、\n重要な案件でしたわ。,……虽然和我想的不太一样，\n但确实是重要事项呢。
0000000000000,{user},――資料、拝見しました。,——资料我已经拜读了。
0000000000000,{user},もう少し練りたい部分や、詳細を\nうかがいたい部分はありますが……,虽然还有想再推敲的部分，\n以及想请教细节的部分……
0000000000000,{user},とても豪華で……\n素晴らしい楽曲になりそうです。,但看起来会成为非常豪华……\n出色的乐曲呢。
0000000000000,千奈,ああっ……よかったですわぁ……,啊啊……太好了……
0000000000000,{user},では……口頭でも\n教えていただけますか？,那么……能否请您口头指导呢？
0000000000000,{user},倉本さんの答えを。,关于仓本同学的答案。
0000000000000,千奈,はい……先生。わたくしね……,好的……老师。我呢……
