id,name,text,trans
0000000000000,燕,秦谷はどこに行った！？,秦谷跑哪儿去了！？
0000000000000,{user},今日は暖かいので、お昼寝だそうです。,今天天气暖和，她好像去午睡了。
0000000000000,燕,それを知っているなら、\nなぜ止めん！？,既然知道的话，\n为什么不阻止她！？
0000000000000,{user},秦谷さんのプロデューサーでは\nありませんからね。,毕竟我又不是秦谷同学的\n制作人嘛。
0000000000000,燕,融通の利かないやつめ！,真是个不知变通的家伙！
0000000000000,燕,……しかし、困ったな。\n指導をすると言ったはいいものの……,……不过，这下可麻烦了。\n虽说我主动提出要指导她……
0000000000000,燕,今のところ、逃げられてばかりだ。\nレッスンを受ける気があるとは思えん。,可目前这状况，光是在追着她跑。\n完全感觉不到她有想接受训练的意思。
0000000000000,燕,しかも、秦谷とは例の約束があるから、\n怒るに怒れん……！！,而且，我和秦谷之间还有那个约定，\n想发火也发不出来……！！
0000000000000,{user},一度、レッスンの前に\nお話を聞いてみてはいかがでしょう？,要不要在训练之前，\n先找她好好谈一次呢？
0000000000000,{user},秦谷さんは、賀陽燐羽さんの移籍を\nとても気にかけているようです。,秦谷同学似乎非常在意\n贺阳燐羽同学转学的事。
0000000000000,燕,そうなのか？\nまあ、元ユニットメンバーだからな。,是吗？\n也是，毕竟她们曾经是同一个组合的成员。
0000000000000,{user},相手の考えを知ることも\n大切ですよ。,了解对方的想法\n也是很重要的。
0000000000000,{user},そこから学べることも多いはずです。,从那里应该也能学到很多东西。
0000000000000,燕,……なるほど、貴様の言う通りだな。,……原来如此，你说得对。
0000000000000,美鈴,まあ、見つかっちゃいましたか。,哎呀，被找到了吗。
0000000000000,燕,秦谷。お前が私から逃げているのは、\n単にサボりたいからではなく、,秦谷。你从我这儿逃走，\n不只是单纯想偷懒吧，
0000000000000,燕,移籍した賀陽のことが\n気になっているから……そうだな？,而是在担心转学走的贺阳……\n我说得对吗？
0000000000000,美鈴,……はい。\nでも、連絡が取れなくて……,……是的。\n但是，一直联系不上她……
0000000000000,燕,賀陽は『N.I.A』に出場するようだ。\nだから、お前も出場しろ。,贺阳好像要参加『N.I.A』。\n所以，你也去参加吧。
0000000000000,美鈴,そうですか……『N.I.A』に……,这样啊……参加『N.I.A』……
0000000000000,美鈴,分かりました。\nわたしも『N.I.A』に出場します。,我明白了。\n我也会参加『N.I.A』。
0000000000000,燕,随分と素直だな。,还真是坦率呢。
0000000000000,美鈴,確かに、オーディションなら、\n必ずりんちゃん本人が来ますから。,确实，如果是试镜的话，\n小燐本人一定会来的。
0000000000000,美鈴,ちゃんと話し合って……\n仲直り、したいんです。,我想好好谈谈……\n希望能和好。
0000000000000,燕,だが、まともな話し合いが成立するとは\n限らん。――そこで、だ。,但是，未必能进行正常的交谈。\n——所以，我有个提议。
0000000000000,燕,私と戦った時のように、条件付きの\n勝負をふっかけるのはどうだ？,就像和我对战的时候一样，\n来一场附带条件的较量如何？
0000000000000,美鈴,……なるほど。,……原来如此。
0000000000000,美鈴,わたしが勝ったら本音を話して、と\n約束させればいいんですね。,只要让她承诺，如果我赢了就说真心话，\n这样就行了，对吧。
0000000000000,燕,そのためには、まだ実力が足らん。,为此，我的实力还远远不够。
0000000000000,美鈴,まあ……副会長にも勝ったのに？,诶……你不是连副会长都赢了吗？
0000000000000,燕,賀陽は厄介だぞ。\n油断している私よりも、はるかにな。,贺阳可不好对付。\n她比我（松懈时）要强得多。
0000000000000,燕,お前が一番それを知っているだろう？,你应该是最清楚这一点的人吧？
0000000000000,美鈴,……………………はい。,……………………是的。
0000000000000,燕,我々も初星の生徒会の義務として――,我们作为初星学生会的义务——
0000000000000,燕,初星学園がアイドル校の頂点だと、\n証明しなければならん。,必须证明初星学园是偶像学校的顶点。
0000000000000,燕,つまり、私はお前を優勝させたいのだ。\nお互いの利害は一致している。,也就是说，我想让你夺冠。\n我们的利害关系是一致的。
0000000000000,燕,秦谷、私のレッスンを受けろ。\n必ず、お前を今よりも成長させてやる。,秦谷，接受我的训练吧。\n我一定会让你比现在更上一层楼。
0000000000000,美鈴,……分かりました。\nご指導、よろしくお願いします。,……我明白了。\n指导方面，就拜托您了。
0000000000000,燕,（普段とは違って素直だな。\nそれだけ賀陽の件が大事ということか）,（和平常不一样，很坦率呢。\n看来贺阳的事对她来说真的很重要。）
0000000000000,{user},秦谷さんの育成と並行して、\n雨夜さんのプロデュースも進めます。,在培育秦谷同学的同时，\n我也会推进雨夜同学的培育工作。
0000000000000,燕,どういう戦略を取る気だ？,你打算采取什么策略？
0000000000000,{user},SNSを使ったプロモーション施策は、\nすでに進めていますが、,利用SNS进行推广的措施，\n已经在推进了，
0000000000000,{user},今のところ、ファン投票の順位は\n伸び続けています。,目前，粉丝投票的排名\n还在持续上升。
0000000000000,燕,奇抜なことをする必要は\nないということか。,意思是没必要做\n标新立异的事情吗。
0000000000000,{user},はい。実力で圧倒できるので、\nとにかくライブをこなしましょう。,是的。因为可以用实力碾压，\n总之先专心完成演出吧。
0000000000000,{user},雨夜さんの武器は、\nライブの盛り上がりにありますから。,雨夜同学的武器，\n就在于演出的火热气氛。
0000000000000,燕,承知した。\n任せておけ。,明白了。\n交给我吧。
0000000000000,燕,ただ、その前に……\n敵情視察をしておきたい。,不过，在那之前……\n我想先去侦察一下敌情。
0000000000000,{user},それは良い考えですね。\nですが、なぜ急に？,这是个好主意呢。\n不过，为什么突然要这么做？
0000000000000,燕,相手の考えを知ることも\n大切だと言ったのは貴様だろう？,说了解对手的想法也很重要的人\n不就是你吗？
0000000000000,燕,それに……月花の強さは知っている。\n油断や慢心で負けるのは懲り懲りだ。,而且……月花的实力我是知道的。\n因为疏忽大意或骄傲自满而输掉，我可受够了。
0000000000000,燕,あの頃から、どれほど成長しているのか\nこの目で確かめておきたい。,我想亲眼确认一下，\n从那时起她究竟成长了多少。
0000000000000,{user},承知しました。\nすぐに手配しましょう。,知道了。\n我马上安排。
