id,name,text,trans
0000000000000,美鈴,ドリンクのPRイベントの様子を\nお届けします、秦谷美鈴です。,这里是秦谷美铃\n为大家带来饮品宣传活动的现场报道。
0000000000000,美鈴,さて……どのお方から、\nお話を聞いていきましょうか。,那么……该从哪位开始\n采访比较好呢？
select,,あちらの\n子どもに,那边的\n小朋友
select,,あちらの\nご老人に,那边的\n老爷爷
select,,あちらの\n学生に,那边的\n学生
0000000000000,美鈴,おいしいですか？\nふふ……随分気に入ったようですね。,好喝吗？\n呵呵……看来您相当喜欢呢。
0000000000000,{user},皆リラックスして話せていたのは\n秦谷さんのまとう空気感のおかげか……,大家能这么放松地交谈\n都是多亏了秦谷同学营造的氛围呢……
0000000000000,美鈴,のんびり飲みたい味、ですか……\n縁側でゆっくりいただきたいですね。,是适合悠闲品尝的味道呢……\n真想坐在走廊上慢慢享用。
0000000000000,{user},皆リラックスして話せていたのは\n秦谷さんのまとう空気感のおかげか……,大家能这么放松地交谈\n都是多亏了秦谷同学营造的氛围呢……
0000000000000,美鈴,カロリーが少ないのがよいと……\nふふ、でしたら安心して飲めますね。,您说热量低很好是吧……\n呵呵，那就可以放心饮用了呢。
0000000000000,{user},皆リラックスして話せていたのは\n秦谷さんのまとう空気感のおかげか……,大家能这么放松地交谈\n都是多亏了秦谷同学营造的氛围呢……
info,adv_pevent_002_hmsz_sales_1-003-02.txt,,
译者,,,
