id,name,text,trans
0000000000000,美鈴,プロデューサー。今日撮影する、\n動画サイトのゲーム番組ですが……,制作人。今天要拍摄的是\n视频网站的游戏节目……
0000000000000,美鈴,どのゲームに挑戦しましょう？,要挑战哪个游戏呢？
select,,クレーンゲーム,抓娃娃机
select,,リズムゲーム,节奏游戏
select,,レースゲーム,竞速游戏
0000000000000,美鈴,あのハリネズミ……\nふふ、まりちゃんみたいでいいですね。,那个刺猬……\n呵呵，很像小真理呢。
0000000000000,{user},なかなか新鮮な動画が撮れたな……,拍到了相当新鲜的视频呢……
0000000000000,美鈴,リズムに合わせてボタンを押す……\nなるほど、忙しそうなゲームですね。,跟着节奏按键……\n原来如此，看起来是个很忙碌的游戏呢。
0000000000000,{user},なかなか新鮮な動画が撮れたな……,拍到了相当新鲜的视频呢……
0000000000000,美鈴,のんびりと、\nドライブをしにいきましょうか。,悠闲地\n去兜风吧。
0000000000000,{user},なかなか新鮮な動画が撮れたな……,拍到了相当新鲜的视频呢……
info,adv_pevent_002_hmsz_sales_4-005-01.txt,,
译者,,,
