id,name,text,trans
0000000000000,美鈴,まりちゃん、倉本さん、\n夕食はいかがでしたか？,小毬同学、仓本同学，\n晚餐感觉如何？
0000000000000,千奈,とっっても美味しかったですわ～♪,非～常美味呢～♪
0000000000000,手毬,すごく美味しかった……\nあれって美鈴の手作りだよね。,真的很好吃……\n那是美铃亲手做的吧。
0000000000000,美鈴,ええ……実家から地元の食材を送って\nもらったんです。,是的……我从老家那边\n请人寄来了本地的食材。
0000000000000,美鈴,素晴らしい調理場の力もあって、\n我ながら良い出来でした。,加上这间优秀厨房的助力，\n我自己也觉得做得不错。
0000000000000,手毬,やっぱり。美鈴の家で食べたことある味\nだなって思ったんだ。,果然没错。我就觉得这味道\n在美铃家吃过。
0000000000000,美鈴,特訓中は、わたしが食事を作ります。\n楽しみにしていてください。,特训期间，我会负责做饭。\n敬请期待吧。
0000000000000,手毬,うわ……見たことないくらい\n本気の顔してる。……どうしたの？,哇……你这表情认真得\n我都没见过。……怎么了？
0000000000000,美鈴,まりちゃんのプロデューサーに\n対抗するためです。,是为了对抗小毬同学的制作人。
0000000000000,美鈴,特訓期間中に証明してみせます。,我要在特训期间证明给你看。
0000000000000,美鈴,わたしにも美味しくて栄養バランスの\n良い献立が作れるというところを。,证明我也能做出既美味\n又营养均衡的菜单。
0000000000000,美鈴,そして……こんなにまりちゃん好みの\n料理を作れるわたしが……,而且……证明能做出如此\n合小毬同学口味的我……
0000000000000,美鈴,『うっすら邪悪』などではない\nということを。,并非什么『隐约有些邪恶』的人。
0000000000000,千奈,秦谷さん。その件、わりと\n気にしていらっしゃいましたのね……,秦谷同学。那件事，您其实\n还挺在意的呢……
0000000000000,手毬,料理の腕前と性格は\n関係ないと思うけど。,我觉得厨艺和性格\n没什么关系啦。
0000000000000,千奈,シッ！　月村さん！,嘘！月村同学！
0000000000000,手毬,だから歌で証明しよう。私と一緒に。,所以用歌声来证明吧。和我一起。
0000000000000,美鈴,それしかありませんか。,难道没有其他办法了吗。
0000000000000,美鈴,まりちゃんの新曲、\nデモ音源を聴きましたが……,小毬同学的新曲，\n我听了试听版……
0000000000000,美鈴,清々しいメロディでしたね。,真是清新爽朗的旋律呢。
0000000000000,手毬,それでいて歌詞はひねくれてる。,然而歌词却如此刁钻。
0000000000000,手毬,いつも通り想いを乗せて歌うだけじゃ、\nきっと真価を発揮しない。,如果只是像往常一样将情感寄托于歌声中，\n肯定无法发挥出真正的价值。
0000000000000,手毬,倉本千奈みたいに、優しい気持ちを\n聴く人の心に届けたい。,想像仓本千奈那样，将温柔的心情\n传递到听众心中。
0000000000000,手毬,秦谷美鈴みたいに、狙い通りに、\n観客の心をコントロールしたい。,想像秦谷美铃那样，精准地\n掌控观众的心。
0000000000000,手毬,月村手毬の全身全霊を、\nいつもより強く込めて歌いたい。,想要将月村手毬的全心全意，\n以比平时更强烈的力度倾注于歌声中。
0000000000000,手毬,どうしたらいいかな。相談したいことが\nたくさんあるんだ。,该怎么办才好呢。我有很多事情\n想找人商量。
0000000000000,千奈,今日、一日、おふたりと一緒に\n特訓をしましたが……,今天一整天，和两位一起\n进行了特训……
0000000000000,千奈,月村さんは、本物のアイドルですわね。\nとても勉強になりましたわ。,月村同学，是真正的偶像呢。\n让我受益匪浅。
0000000000000,手毬,……なに、突然。,……什么呀，突然这么说。
0000000000000,千奈,わたくしのような未熟なアイドルに\n教えを乞うことに、敬意を払うことに、,向我这样不成熟的偶像\n请教、表达敬意，
0000000000000,千奈,なんのためらいもないのですもの。,你竟然没有丝毫犹豫呢。
0000000000000,美鈴,まあ、倉本さん。相手を下に見る\nことと、敬意を払うことは、,哎呀，仓本同学。轻视对方\n与表达敬意，
0000000000000,美鈴,矛盾なく両立するものだと……\nそう思いますよ。ね、まりちゃん。,这两者并非不能共存……\n我是这么认为的哦。对吧，小毬。
0000000000000,手毬,そうやって雰囲気だけ『良い台詞』\nっぽく言うのやめた方がいいよ。,你还是别这样，只在气氛上说得\n像『漂亮台词』比较好哦。
0000000000000,千奈,うふふ……そんな秦谷さんも、\n本物のアイドルだと思いますわ。,呵呵……那样的秦谷同学，\n我认为也是真正的偶像呢。
0000000000000,千奈,ファンの心を、思うままにする……\nひとつの理想ですもの。,随心所欲地操控粉丝的心……\n也是一种理想嘛。
0000000000000,美鈴,……わたしが敗北感を覚えたのは、\nあなたがはじめてです。,……让我感受到挫败感的，\n你是第一个。
0000000000000,手毬,わかる。こういうところ、\nちょっと勝てないよね。,我懂。在这种地方，\n确实有点赢不了呢。
0000000000000,千奈,え、えぇ～？　こういうところって、\nどういうところですの～？,诶，诶～？这种地方是指，\n什么样的地方呀～？
0000000000000,手毬,さぁね。ま、お互いに相手の長所が\nわかってきたところで。,谁知道呢。嘛，既然我们都开始了解\n对方的长处了。
0000000000000,美鈴,改めて、改善策を話し合いましょうか。,我们重新来讨论一下改进方案吧。
0000000000000,手毬,特訓が終わったころには……\n全員、いまよりマシになれるといいね。,等到特训结束的时候……\n希望所有人都能比现在有所进步呢。
info,adv_cidol-ttmr-3-016_03.txt,,
译者,,,
