id,name,text,trans
0000000000000,広,ただいま。,我回来了。
0000000000000,{user},おかえりなさい、広さん。\n――どうでしたか？,欢迎回来，小广同学。\n——情况如何？
0000000000000,広,星南がパワーアップしてた。,星南同学变强了。
0000000000000,{user},それはよかった。\nより苦境に立たされましたね。,那太好了。\n看来处境更艰难了呢。
0000000000000,広,うん……ふふ。あとね、\nこんなアドバイスをもらったよ――,嗯……呵呵。还有啊，\n我得到了这样的建议——
0000000000000,{user},ほう……『神格』を上げなさい、と。,哦……说要提升『神格』。
0000000000000,広,星南は……プロデューサーと似た言葉を\n使う、ね。ふしぎ。,星南同学……用了和制作人类似的词汇呢。\n真不可思议。
0000000000000,{user},不思議でもなんでもない。誰かさんの\n神々しいライブを観たのなら。,没什么不可思议的。只要看过某人那场\n宛若神明的演出的话。
0000000000000,広,………………もう。,………………真是的。
0000000000000,広,その、それで……どうしよう。,那个，所以……该怎么办呢。
0000000000000,広,わたしは変わり者のファンたちに、\n女神とか……呼ばれてる、けど。,虽然我被那些古怪的粉丝们\n称作女神什么的……
0000000000000,広,そう感じてもらおう……とか、\n思ったこと、ない、よ。,但从来没想过要让大家\n产生那种感觉哦。
0000000000000,広,わたしがなりたいのは……\nかわいいアイドル。,我想成为的是……\n可爱的偶像。
0000000000000,広,やっとライブができるようになって、\n『N.I.A』で優勝して。,好不容易才能举办演唱会，\n在『N.I.A』夺冠后。
0000000000000,広,ようやく、この台詞をプロデューサーに\n言う日がきた。,终于等到向制作人\n说出这句话的日子了。
0000000000000,広,アイドル・篠澤広の方針、\nわたしの希望とちょっと違うよね？,偶像·筱泽广的路线方针，\n和我的期望有点不同对吧？
0000000000000,{user},ほう……ついに……\nそれを言いましたね。,哦……终于……\n说出来了呢。
0000000000000,広,ふふふ……わたしのぶんざいで、\n大きく出てみた。そのへんどうなの。,呵呵……仗着有我在，\n就大胆说出来了呢。这方面怎么样？
0000000000000,{user},篠澤さんのなりたい\nアイドルというのは……,筱泽同学想成为的\n那种偶像是指……
0000000000000,広,みんなに、広ちゃんかわいい……って、\n感じてもらえるような……わたし。,能让大家都觉得小广好可爱……\n这样的我。
0000000000000,{user},ものすごく可愛いと思いますが。\n控えめに言って最高だと思いますが。,我觉得非常可爱哦。\n谦虚地说也是最棒的呢。
0000000000000,広,……プロデューサーの愛は……\nじゅうぶん伝わってる。,……制作人的爱意……\n已经充分传达给我了。
0000000000000,広,そ、それはそれとして……,那、那是另一回事啦……
0000000000000,広,……プロデューサーと千奈と佑芽しか、\n面と向かって言ってくれない。,……只有制作人、千奈和佑芽\n会当面这样对我说。
0000000000000,広,他のみんな、綺麗とか、神秘的、とか。\n神々しい……とか。嬉しいけど……,其他人都说什么漂亮啊、神秘啊。\n宛如女神……之类的。虽然很开心……
0000000000000,広,最初に望んだものとはちょっと違う。\n『神格』を上げろって言うけど……,和最初期望的有点不一样呢。\n大家都说要提升神格……
0000000000000,広,それって……かわいい？,那个……算可爱吗？
0000000000000,広,むぅ……なに笑ってるの？,唔……你笑什么？
0000000000000,{user},ようやく……アイドルらしい悩みを\n持ってくれたな、と。,你终于……\n开始有偶像风格的烦恼了呢。
0000000000000,{user},成長した証拠ですよ。嬉しいです。,这是成长的证明哦。我很开心。
0000000000000,広,……そうなんだ。\n解決する方法は、ある？,……这样啊。\n有解决办法吗？
0000000000000,広,問題がまたひとつ増えちゃった、けど。\nどうしよう、プロデューサー。,虽然问题又多了一个……\n该怎么办呢，制作人。
0000000000000,{user},そうですね……,说的也是呢……
0000000000000,{user},ここで一度、篠澤広の原点に立ち戻る、\nというのはどうでしょう。,要不要在这里\n重新回顾筱泽广同学的起点？
0000000000000,広,わたしの原点？　\nえっ……なに？　このチケットは？,我的起点？\n诶……这是什么？这张票是？
0000000000000,{user},フェスのチケットです。あなたの\n大好きなアイドル『owl』が出ます。,是庆典的入场券。你\n最喜欢的偶像『owl』会登台演出。
0000000000000,広,！？　……しってたの？\nプロデューサーに、話してないのに。,！？……你怎么知道的？\n我明明没跟制作人说过。
0000000000000,広,このひとが……わたしがはじめて見た\n……アイドルだって。,这个人……就是我第一次见到的\n……偶像啊。
0000000000000,{user},広さんのパパが教えてくれました。,是广同学的父亲告诉我的。
0000000000000,{user},あなたがアイドルになりたいと\n話を切り出したとき。,当你第一次提出\n想成为偶像的时候。
0000000000000,{user},この動画を見せられたのだ、と。,有人给我看了这个视频。
0000000000000,広,うん……あの、ね。,嗯……那个，我说啊。
0000000000000,広,その日、誰かが……端末で、\n日本のアイドルを見てた。,那天，有个人……用终端\n在看日本的偶像表演。
0000000000000,広,……本当に、ぐうぜん……\n視界のはしに……ライブがうつって。,……真的，很偶然……\n在视野的角落……出现了演唱会的画面。
0000000000000,広,わたしは、はじめて、アイドルを見た。,那是我第一次，看到偶像。
0000000000000,広,……かわいかった。\nすごく……とっても。,……好可爱。\n超级……非常地。
0000000000000,広,それが、きっかけ。,那就是契机。
0000000000000,{user},昨年度、夏に行われた『H.I.F』ですね。,去年夏天举办的『H.I.F』对吧。
0000000000000,広,うん……初星学園の卒業生。\n当時の3年生。owl先輩。,嗯……初星学园的毕业生。\n当时的三年级生。owl前辈。
0000000000000,広,すき……とっても。,喜欢……非常喜欢。
0000000000000,{user},彼女のライブに行きます。明日。,我要去看她的演唱会。明天。
0000000000000,広,――――――――――――――――――,——————————————————
