id,name,text,trans
0000000000000,{user},さて、今日もプロデュースを──,好了，今天也要开始培育工作──
0000000000000,学園長,プロデューサー科、並びにアイドル科\n生徒の諸君っ！,制作人科以及偶像科的\n各位同学们！
0000000000000,学園長,『アイドル強化月間』、\n特別プログラムの開始じゃ！,『偶像强化月』\n特别企划现在开始！
0000000000000,学園長,『アイドル強化月間』では、\nおぬしらの実力を見せてもらった。,在『偶像强化月』期间，\n老夫要见识见识你们的真本事。
0000000000000,学園長,そこでじゃ。アイドルたちを、\nより輝かせられるように――,因此。为了让偶像们\n绽放更耀眼的光芒——
0000000000000,学園長,各アイドルのための、\n特別プログラムを用意したッ！,为每位偶像量身定制的\n特别训练课程已经准备就绪！
0000000000000,学園長,学園にきらめく星々を、\nおぬしらの手でさらに輝かせてみせよ！,就凭你们的双手\n让学园里闪耀的群星更加璀璨吧！
0000000000000,学園長,詳細は、掲示板を確認するように。,具体详情\n请查看公告栏。
0000000000000,学園長,──以上じゃ！,──以上！
0000000000000,{user},学園長がまたなにか、\n新しく始めたみたいだな……,学园长好像又\n搞了什么新动作啊……
info,adv_event_highscore_introduction-02.txt,,
译者,,,
