id,name,text,trans
0000000000000,{user},秦谷さん……探しましたよ。,秦谷同学……找到你了。
0000000000000,美鈴,まあ、プロデューサー。\nおはようございます。,哎呀，制作人。\n早上好。
0000000000000,{user},おはようございます……というには、\nすこし遅い時間ですね。――これを。,早上好……虽然这么说，\n时间已经有点晚了呢。——这个。
0000000000000,美鈴,PV……完成したんですね。,PV……已经完成了呢。
0000000000000,美鈴,さっそく見せていただきます――……,我这就看看——……
0000000000000,美鈴,――……想像以上です。これなら……,——……超出想象。这样的话……
0000000000000,美鈴,ファンの皆さんの夢を、\nわたしのものにできそうです。,粉丝们的梦想，\n似乎也能成为我的了。
0000000000000,{user},PVのお披露目と同日に、\nトークショーを予定しています。,我计划在PV公开的同一天，\n举行一场谈话节目。
0000000000000,美鈴,まあ……面倒なお仕事。,哎呀……麻烦的工作。
0000000000000,{user},そう言わずに。秦谷さんの\nご両親も来てくださるそうですよ。,别这么说。听说秦谷同学的\n父母也会来哦。
0000000000000,美鈴,……あの、プロデューサー？　\nもしかして……,……那个，制作人？\n难道说……
0000000000000,美鈴,わたしの両親と、\n面識があるのでしょうか？,你认识我的父母吗？
0000000000000,{user},はい。あなたと契約したその日の\nうちに、会って来ました。,是的。在和你签约的当天，\n我就去见过了。
0000000000000,{user},プロデューサーとして当然のことです。,作为制作人，这是理所当然的事。
0000000000000,美鈴,そこまでするのは、\nきっとあなただけです。,会做到这种地步的，\n恐怕只有你了。
0000000000000,美鈴,好ましいような……恐ろしいような。,不知道该说是令人高兴……还是可怕。
0000000000000,美鈴,ですが……ちょうどいいかも\nしれませんね。,不过……或许正好呢。
0000000000000,美鈴,いかがですか……この機会に、\n両家の顔合わせなど。,你觉得怎么样……趁这个机会，\n让两家见个面什么的。
0000000000000,{user},……………………………………えっ？,……………………………………诶？
0000000000000,美鈴,そういう相談を進めているところだった\nんです。プロデューサーのご家族と。,我们正在推进这方面的商议呢。\n和制作人你的家人。
0000000000000,{user},…………………………待ってください。\nそれは……つまり……,…………………………请等一下。\n那个……也就是说……
0000000000000,美鈴,おっしゃりたいことはわかりますよ。\n……こうお答えしましょう。,我明白你想说什么。\n……就这么回答你吧。
0000000000000,美鈴,担当アイドルとして、当然のことです。,作为担当偶像，这是理所当然的。
0000000000000,{user},怖……絶対、当然ではないと思います。,好可……我绝对不认为这是理所当然的。
0000000000000,美鈴,こちらも同じ台詞を\n返させていただきますっ！,这句话我也要原样\n奉还给你！
0000000000000,{user},秦谷さんは、いつもこちらの思惑を\n超えてきますね……,秦谷同学，总是能超出\n我的预料呢……
0000000000000,{user},やりたい放題というか、欲望に忠実\nというか……言葉に迷いますが。,该说是为所欲为呢，还是忠于欲望呢……\n真不知该如何形容。
0000000000000,美鈴,誉めていただけて嬉しいです。,能受到您的夸奖我很高兴。
0000000000000,美鈴,――ところで、どちらに向かって\nいるのでしょう？,——话说回来，我们这是要去哪里呢？
0000000000000,{user},スタジオですよ。,去录音棚哦。
0000000000000,{user},PVの完成度をさらに高めるために……\n新しく歌を収録しませんか。,为了进一步提升PV的完成度……\n要不要重新录制一下歌曲呢？
0000000000000,美鈴,それはいい考えですね。確かに……\nいまのわたしなら、そのPVに、\nより良い歌を込められます。,这是个好主意呢。确实……\n如果是现在的我，就能为那支PV\n注入更棒的歌声。
0000000000000,{user},ならよかった。,那就好。
0000000000000,{user},ぜひ、やりがいのある仕事に没頭して\nください。色々忘れてしまうくらい。,请你务必，全身心投入到这份有价值的工作中。\n投入到忘记其他一切的程度。
0000000000000,美鈴,まあ……プロデューサーは、\nわたしに欲望を発散させたいご様子。,哎呀……制作人您，\n似乎是希望我尽情释放欲望呢。
0000000000000,美鈴,いけませんよ、消してしまうなんて\nもったいないです。,那可不行哦，把那些都抹消掉\n也太浪费了。
0000000000000,美鈴,抱いた望みは……\nすべて叶えなくては。,萌生的愿望……\n必须全部实现才行。
0000000000000,{user},あなたは……そういう人でしたね。,你……原来是这种人啊。
0000000000000,美鈴,ふふ……思い出していただけましたか？\n秦谷美鈴は、強欲なんです。,呵呵……您想起来了吗？\n秦谷美铃，可是很贪婪的。
0000000000000,美鈴,欲しいものは、必ず手に入れます。\nあなたがくれたこのイメージで……,想要的东西，就一定要弄到手。\n就用你赋予我的这个形象……
0000000000000,美鈴,皆さんの夢を、\nわたしのものにしてみせます。,诸位的梦想，\n就让我来收为己有吧。
0000000000000,美鈴,最初の犠牲者は……\nあなたですよ、プロデューサー。,最初的牺牲者……\n就是您哦，制作人。
0000000000000,美鈴,今宵、夢でお会いしましょう。,今夜，就在梦中相会吧。
info,adv_cidol-hmsz-3-014_03.txt,,
译者,,,
