id,name,text,trans
0000000000000,{user},さて……ついに『N.I.A』の\n最終日が迫ってきました。,那么……终于到了临近『N.I.A』\n最终日的时刻了。
0000000000000,美鈴,はい……ついに、ですね。,是的……终于要来了呢。
0000000000000,手毬,『FINALE』！　優勝ライブを\nかけた公開オーディション！,『FINALE』！这场以优胜演唱会为目标的\n公开选拔赛！
0000000000000,手毬,私、絶対に負けるつもりは\nありませんから！,我绝对没有打算认输！
0000000000000,{user},そこで今日は、本大会最後の\nオーディションにおいて、,所以今天，我想和大家讨论\n关于本大会最后一场选拔赛中，
0000000000000,{user},強力なライバルとなる月村手毬の対策に\nついて、お話しようと思います。,如何应对强力对手月村手毬的\n作战策略。
0000000000000,手毬,（私……強力なライバルなんだ～♪）,（我……居然被当作强力对手了呢～♪）
0000000000000,手毬,私が目の前にいるのに、\n月村手毬対策の相談をするなんて……,明明我本人就在眼前，\n却要讨论如何对付月村手毬……
0000000000000,手毬,常識がないんじゃないですか？,这也太没常识了吧？
0000000000000,{user},月村さんは、なんでいるんですか？,月村同学，你为什么在这里？
0000000000000,手毬,ひどっ……このあと美鈴と買い物に行く\n約束をしているんです！,好过分……我等会儿还要和美铃\n约好去逛街呢！
0000000000000,手毬,ね、美鈴？,对吧，美铃？
0000000000000,美鈴,はい、そうなんです。,嗯，是这样的。
0000000000000,美鈴,まりちゃん、内緒のお話をするので……\nお耳をふさいでいましょうね。,小麻理，我们要说些悄悄话……\n请把耳朵捂起来哦。
0000000000000,手毬,……しょうがないな。,……真拿你们没办法。
0000000000000,美鈴,さ、プロデューサー……お話をどうぞ。,来吧，制作人……请开始说吧。
0000000000000,{user},……『FINALE』に残ったのは、\n月村手毬、秦谷美鈴、白草四音の3名。,……留在『FINALE』舞台上的\n只剩下月村手毬、秦谷美铃、白草四音三人。
0000000000000,{user},賀陽燐羽さんは、『FINALE』参加を\n辞退したようです。,贺阳燐羽同学似乎\n主动退出了『FINALE』的参赛资格。
0000000000000,美鈴,きっと、そういう契約だったの\nでしょうね。961プロとの。,想必是和961事务所\n签了某种合约吧。
0000000000000,美鈴,彼女を応援していたファンは、\n誰に再投票したのでしょう。,支持她的粉丝们\n会把票投给谁呢。
0000000000000,{user},辞退直後、上位3名の票が大きく\n伸びました。特に――,在宣布退选后，前三名的票数出现了大幅\n增长。特别是——
0000000000000,{user},月村さんが伸びています。,月村同学的票数正在迅速攀升。
0000000000000,美鈴,ふふ……アイドルのファンって……\n本人と似ているのかもしれませんね。,呵呵……偶像的粉丝们……\n或许都和偶像本人很相似呢。
0000000000000,美鈴,『燐羽様』を愛するあの方々は……\nとても義理堅いんです。,那些深爱着『燐羽大人』的人们……\n都是非常重情重义的呢。
0000000000000,{user},この大会の間だけ……月村さんの\nファンが大きく増えるということ。,也就是说仅在大赛期间……\n月村同学的粉丝数量会激增。
0000000000000,{user},のみならず……\n最近の彼女は、絶好調です。,不仅如此……\n最近的她状态绝佳。
0000000000000,美鈴,はい♪　\nがんばってサポートした成果ですね。,是的♪\n这都是努力应援的成果呢。
0000000000000,{user},本来の月村さんは、実力が乱高下する\nとても不安定なアイドルなのですが……,原本的月村同学是个实力起伏不定\n非常不稳定的偶像……
0000000000000,手毬,いま私の悪口を言いましたね！\n聞こえていないと思って！,刚才在说我的坏话对吧！\n别以为我没听见！
0000000000000,{user},聞こえているじゃないですか！？,这不是完全听见了吗！？
0000000000000,手毬,耳をふさいでいても、\nなんとなくわかるんです！　雰囲気で！,就算捂住耳朵，\n凭感觉也能明白！靠氛围！
0000000000000,美鈴,プロデューサー、続きをどうぞ。\n――不安定なアイドルなのですが？,制作人，请继续。\n——你说不稳定的偶像？
0000000000000,{user},上ブレを引き続けるいまの月村さんは、\nちょっと手が付けられません。,如今持续超常发挥的月村同学，\n已经势不可挡了。
0000000000000,美鈴,ふふっ……こうなったときの\nまりちゃんは、本当にすごいんです。,呵呵……这种状态下的\n小鞠，真的非常厉害呢。
0000000000000,美鈴,最後まで歌いきれるのなら、きっと……\n『<r\=プリマステラ>一番星</r>』にだって負けはしない。,如果能坚持唱到最后的话，肯定……\n连『<r\=プリマステラ>一等星</r>』都不会输。
0000000000000,{user},こう認識して挑みましょう。,请带着这样的认知去应战吧。
0000000000000,{user},限りなくトップアイドルに\n近い敵だ、と。,把她当作无限接近顶级偶像的\n强敌来对待。
0000000000000,手毬,いま私を褒めましたね！　\nわかるんですよ！　雰囲気で！,刚才是在夸我对吧！\n我能感觉到的！靠氛围！
0000000000000,美鈴,月村手毬の魅力が……\nようやく皆に伝わったようです。,月村手毬的魅力……\n似乎终于传递给大家了。
0000000000000,美鈴,可愛く素敵な……わたしのライバル。\nだけど……だからこそ。,可爱又出色的……我的劲敌。\n但正因为如此——
0000000000000,手毬,ちょっ……あ、頭撫でないでくれる！？,等……别、别摸我的头啊！？
0000000000000,美鈴,――勝ちますよ。,——我会赢的。
0000000000000,美鈴,『SyngUp!』ナンバーワンは、\nわたしですから。,『SyngUp!』的冠军，\n一定是我。
info,adv_dear_hmsz_018.txt,,
译者,,,
