id,name,text,trans
0000000000000,{user},今回は、新作ロボットアニメの、\n1話先行上映会です。,这次是，新作机器人动画的，\n第1话先行上映会。
0000000000000,燕,ほう……楽しみだな。\n感想コメントは任せておけ。,嚯……真令人期待啊。\n感想评论就交给我吧。
select,,まずは楽しく\n観てください,首先请愉快地\n观看吧
select,,細かい所も\n見逃さず！,细微之处也\n不会放过！
select,,ストーリーに\n注目です,要关注\n故事剧情
0000000000000,燕,言われずとも、全力で楽しむ！\n……上映はまだか！,不用你说，我也会全力享受的！\n……还没开始上映吗！
0000000000000,{user},良い感想コメントだ。これなら、\nクライアントも喜んでくれるだろう。,很好的感想评论。这样的话，\n客户也会高兴的吧。
0000000000000,燕,もちろんだ。\n機体のアンテナ一本すら見逃さん！,当然了。\n连机体的一根天线我都不会放过！
0000000000000,{user},良い感想コメントだ。これなら、\nクライアントも喜んでくれるだろう。,很好的感想评论。这样的话，\n客户也会高兴的吧。
0000000000000,燕,事前情報はチェックした。この世界観で\nどんな話になるのか……見ものだな。,事前情报已经确认过了。在这种世界观下\n会展开怎样的故事……值得一看啊。
0000000000000,{user},良い感想コメントだ。これなら、\nクライアントも喜んでくれるだろう。,很好的感想评论。这样的话，\n客户也会高兴的吧。
info,adv_pevent_002_atbm_sales_4-004-01.txt,,
译者,,,
