id,name,text,trans
0000000000000,あさり先生,そういえば、雨夜さんは\n秘書の勉強もしていると聞きました。,说起来，我听说雨夜同学\n还在学习秘书相关的知识呢。
0000000000000,あさり先生,まだ学生なのに、とても立派です！,明明还是学生，真是太了不起了！
0000000000000,燕,いえ、独学ですし、\nそんな大層なものではありません。,不，只是自学而已，\n并没有那么厉害。
0000000000000,{user},謙遜しなくても大丈夫ですよ。\n特に言葉遣いは完璧でした。,您不必谦虚的。\n尤其是措辞方面非常完美。
0000000000000,あさり先生,ふふっ、{user}くんも\n負けていられませんね。,呵呵，{user}也不能\n认输呢。
0000000000000,あさり先生,ではここで、\nちょっとした言葉遣いの問題です。,那么现在，\n来做个简单的措辞小测试吧。
0000000000000,あさり先生,『見る』の尊敬語は、\nなんでしょう？,见る的尊敬语，\n是什么呢？
select,,ご覧になる,ご覧になる
select,,ご覧になられる,ご覧になられる
select,,拝見する,拝見する
0000000000000,あさり先生,お見事、正解です！,漂亮，回答正确！
0000000000000,あさり先生,二重敬語の、『ご覧になられる』と\n答える人が意外と多いのですが……,意外地有很多人\n会回答成二重敬语的ご覧になられる呢……
0000000000000,あさり先生,ちゃんと正解を\n知っていたみたいですね♪,看来您很清楚\n正确答案呢♪
0000000000000,{user},尊敬語は、\nプロデューサー業務で必須ですので。,因为尊敬语在\n制作人工作中是必需的。
0000000000000,燕,だが、間違えやすい言葉は\n他にも多くある。,但是，容易用错的词语\n还有很多。
0000000000000,燕,これからも注意するがいい。,今后也要多加注意。
0000000000000,あさり先生,引っ掛かっちゃいましたね～。\n残念ながら、不正解です。,答错了呢～\n很遗憾，这是错误答案。
0000000000000,燕,見るの尊敬語は、\n『ご覧になる』であり……,见る的尊敬语\n是ご覧になる……
0000000000000,燕,尊敬の意味を持つ『られる』を\n重ねると、二重敬語になってしまう。,若再叠加带有尊敬含义的られる，\n就会变成二重敬语。
0000000000000,あさり先生,その通り！　間違える人が多いので、\nこれを機に正しく覚えてくださいね♪,说得对！因为很多人会搞错，\n请借这个机会好好记住正确答案吧♪
0000000000000,{user},（……しっかりと覚えておこう）,（……得好好记住才行）
0000000000000,あさり先生,残念！\n不正解です。,很遗憾！\n回答错误。
0000000000000,燕,『拝見する』は見るの謙譲語。\n見るの尊敬語は、『ご覧になる』だ。,「拝見する」是「見る」的谦逊语。\n「見る」的尊敬语是「ご覧になる」。
0000000000000,燕,まったく、\nこの程度も知らんとは……,真是的，\n连这种程度都不知道吗……
0000000000000,燕,貴様には、ビジネス会話の\n再勉強が必要なようだな。,你这家伙看来有必要\n重新学习商务会话啊。
0000000000000,{user},（……今度、\n一から勉強しなおそう）,（……下次\n从头开始重新学习吧）
info,adv_pevent_001_atbm_school_009.txt,,
译者,,,
