id,name,text,trans
0000000000000,咲季,プロデューサー……ただいま。,制作人……我回来了。
0000000000000,{user},おかえりなさい、咲季さん。,欢迎回来，咲季同学。
0000000000000,咲季,見た？　いままでで一番……,你看到了吗？迄今为止最……
0000000000000,咲季,たくさんの人たちが、\nわたしを応援してくれていたわ。,有好多好多人，\n在为我应援呢。
0000000000000,咲季,いつの間にこんな……\nじゃ、ないのよね。,不知不觉间就变得……\n不，不是这样的。
0000000000000,咲季,この大会がはじまってからずっと、\nファン投票数に一喜一憂して。,从这次大赛开始以来，\n我就一直为粉丝投票数患得患失。
0000000000000,咲季,ランキングで競い合ったりもして。,也在排行榜上相互竞争。
0000000000000,咲季,ファンが増えてるって……\nわかってはいた、つもりだった。,粉丝增加了这件事……\n我以为，我是知道的。
0000000000000,咲季,ぜんぜんわかってなかったわ――,其实我完全没明白——
0000000000000,{user},こんなにも増えた花海咲季ファンたちの\n前で歌って、どうでしたか？,在增加了这么多的花海咲季的粉丝们\n面前唱歌，感觉怎么样？
0000000000000,咲季,……泣きそうだった。\nライブ中、ずーっと。……いまも。,……差点就哭出来了。\n演出的时候，一直……现在也是。
0000000000000,咲季,ファンは外付けの筋肉で、\n勇気の源で……実力を示す指標で。,粉丝是外置的肌肉，\n是勇气的源泉……是实力的证明。
0000000000000,咲季,トップアイドルってなんなのか、\n少しだけ……わかった気がする。,顶尖偶像究竟是什么，\n我好像……稍微有点明白了。
0000000000000,咲季,聞いた？　わたしのこと\n『咲季様～』って。,你听到了吗？她们叫我\n『咲季大人～』。
0000000000000,咲季,あいつら……ちょっと前まで、\n敵だったくせに。,那些家伙……明明不久前，\n还是我的敌人呢。
0000000000000,咲季,今日はわたしの背を押して……\n佑芽に勝つための力をくれた。,今天却推了我一把……\n给了我战胜佑芽的力量。
0000000000000,咲季,そうよ。わたしが格上のライバルたちに\n勝てたのは……ファンのおかげ。,没错。我能战胜那些比我更强的对手们……\n都是多亏了粉丝。
0000000000000,咲季,たくさんのファンと出逢わせてくれた、\nプロデューサーのおかげ。,多亏了让我遇见这么多粉丝的，\n制作人。
0000000000000,{user},花海咲季のファンたちが聞いたら、\n皆、違うと言うでしょう。,如果让花海咲季的粉丝们听到，\n大家都会说不吧。
0000000000000,{user},ファンの応援も、\nプロデューサーの手腕も。,粉丝的应援也好，\n制作人的手腕也罢。
0000000000000,{user},すべて咲季さんの、実力のうちです。,这一切都是咲季同学的实力使然。
0000000000000,咲季,……お礼くらい言わせなさい。,……至少让我道个谢吧。
0000000000000,咲季,ありがとう、プロデューサー。,谢谢你，制作人。
0000000000000,咲季,ありがとう、わたしのファンたち！！,谢谢你们，我的粉丝们！！
0000000000000,咲季,見てなさい！　何倍にもして、\nお返ししてやるんだから！,看着吧！我一定会加倍奉还的！
0000000000000,咲季,次のライブで！　次の次のライブで！　\nその次だって――……………………,在下次的演唱会上！在下下次的演唱会上！\n就算再下一次也——……………………
0000000000000,咲季,ねぇ…………プロデューサー。,我说啊…………制作人。
0000000000000,咲季,わたし……この大会を通して、\n大切なものをつかんだと思う。,我……通过这次大赛，\n觉得抓住了很重要的东西。
0000000000000,咲季,格上のライバルたちと、劣ったままで\n闘える武器を見つけたと思う。,我觉得找到了即便处于劣势，\n也能与强敌们战斗的武器。
0000000000000,{user},『N.I.A』への参加が、\n大きな糧になったようですね。,看来参加『N.I.A』，\n成为了宝贵的养分呢。
0000000000000,{user},多くのファンを得、莫大な経験を得、\nアイドルとしての武器を得た。,获得了众多粉丝，积累了丰富经验，\n也得到了作为偶像的武器。
0000000000000,{user},今回のプロデュースは大成功です。\nなのに、なにか不安なことでも？,这次的培育是大成功呢。\n可是，你有什么不安的事吗？
0000000000000,咲季,お見通しなのね。,被你识破了呢。
0000000000000,咲季,いつまでファンにライブを届けられる\nのか……って、考えちゃって。,我在想……到底能为粉丝们送上演唱会\n到什么时候呢……
0000000000000,咲季,わたし……佑芽に負けたら、もう、\n二度と立ち直れないのに。,我……如果输给了佑芽，就再也、\n再也无法振作起来了。
0000000000000,咲季,確信があるの。一度でも負けたら、\nずっと張り詰めていた糸が切れるって。,我有种确信。只要输过一次，\n一直紧绷着的弦就会断掉。
0000000000000,咲季,せっかく見つけたわたしの武器も、\n砕けて折れて、直らないって。,好不容易找到的我的武器，\n也会粉碎折断，再也无法修复。
0000000000000,{user},自分で言っていましたよ。\n一度も負けなければいいと。,你自己说过的吧。\n只要一次都不输就好了。
0000000000000,咲季,もちろんそのつもりよ！　\n絶対に勝ってやるわ！,我当然是这样打算的！\n我绝对要赢！
0000000000000,咲季,だけど……ずっと、\n最後まで……続くと思う？,但是……你觉得能一直、\n持续到最后吗？
0000000000000,{user},いつかは負けます。必ず。,总有一天会输。这是必然的。
0000000000000,咲季,はっきり言うわね！,我就直说了！
0000000000000,{user},以前からそう言っています。我々の道は\n同じでも、思惑はズレていると。,我之前就说过。即便我们的道路相同，\n彼此的意图却存在偏差。
0000000000000,{user},何度負けようと、最終的に……すべての\nアイドルに勝てば、それでいい。,无论输多少次，只要最终……能胜过\n所有的偶像，那就足够了。
0000000000000,咲季,そ～だったわね。\nそんなふざけたこと、言ってたっけ。,是～这样呢。\n我好像说过这么荒唐的话来着。
0000000000000,咲季,けど、実際どうするのかしら……\nプロデューサー？,但是，实际上该怎么办呢……\n制作人？
0000000000000,咲季,このわたしは、妹に負けたら、\nそ～れはもう無残な有様になるわよ！,如果我这个做姐姐的输给了妹妹，\n那～可就惨不忍睹了！
0000000000000,咲季,何度も言うけど――\n絶ッ～対！　立ち直れないわよ！,我再强调一遍——\n绝～对！会一蹶不振的！
0000000000000,咲季,糸が切れて心が砕けて、\n目から光が消えちゃうんだから！,心弦绷断，心灵破碎，\n眼中的光芒都会消失殆尽！
0000000000000,{user},自信満々に言う台詞ですか。,真是句充满自信的台词呢。
0000000000000,咲季,いいから聞かせて。絶対に負けられない\n勝負に負けて――,好了，告诉我吧。在绝不能输的\n对决中败北——
0000000000000,咲季,倒れて起き上がれなくなった\n花海咲季を。,就此倒下再也无法起身的\n花海咲季。
0000000000000,咲季,……あなたは、助けてくれる？,……你，会来帮我吗？
select,,助けません,我不会帮你的
select,,勝手に復活\nするでしょう？,你自己就会\n复活的对吧？
0000000000000,咲季,なっ……,啊……
0000000000000,{user},咲季さんは、情けない台詞を口に\nしているときが、一番格好良いですね。,咲季同学说出这种没出息的台词时，\n才是最帅气的呢。
0000000000000,咲季,は、はあ～？,哈，哈啊～？
0000000000000,{user},不屈のアイドル・花海咲季は、\nそこからが強く恐ろしい。,不屈的偶像·花海咲季，\n从那时起才变得强大而可怕。
0000000000000,咲季,……二度と立ち上がれないって……\n言ってるでしょ……,……我不是说了……再也站不起来了……
0000000000000,{user},立てないのなら這ってでも進むのが\n花海咲季です。,若是无法站立，那就匍匐前行——\n这才是花海咲季。
0000000000000,{user},武器が折れようと、魂が砕けようと、\nそのまま闘うのが花海咲季です。,纵使武器折断，纵使灵魂破碎，\n也要这般战斗下去，这才是花海咲季。
0000000000000,咲季,――――――――――――――――,—————————————————
